,대여소_ID,주소1,주소2,위도,경도,동코드
279,ST-746,서울특별시 서초구 고무래로 89 반포써밋,,37.500652,127.018616,11650560
280,ST-745,서울특별시 서초구 사평대로 지하 285,서초구 반포동 128-7,37.505096,127.013107,11650560
281,ST-744,서울특별시 서초구 헌릉로8길 42,서초구 내곡동 123-1,37.454357,127.062103,11650660
282,ST-743,서울특별시 서초구 청계산로9길 76,서초구 신원동 411-69,37.453751,127.05938,11650660
283,ST-742,서울특별시 서초구 청계산로 지하 179,서초구 신원동 276-1,37.448936,127.054375,11650660
284,ST-741,서울특별시 서초구 본마을2길 2,서초구 신원동 485-13,37.453281,127.051483,11650660
285,ST-740,서울특별시 송파구 오금로 지하 321,송파구 오금동 44-2,37.502594,127.127647,11710570
286,ST-74,서울특별시 마포구 월드컵로 251,운영센터,37.566406,126.893669,11440740
287,ST-739,서울특별시 송파구 석촌호수로 298,송파구 신천동 33,37.512104,127.10778,11710710
288,ST-738,서울특별시 송파구 성내천로 233,송파구 마천동 200-58,37.499756,127.152504,11710550
289,ST-737,서울특별시 송파구 송파대로28길 24,송파구 가락동 100-2,37.493729,127.120621,11710620
290,ST-736,서울특별시 노원구 한글비석로 235,노원구 중계동 391,37.649021,127.076408,11350621
291,ST-735,서울특별시 노원구 동일로 지하 1074,노원구 공릉동 385-4,37.626614,127.072754,11350595
292,ST-734,서울특별시 도봉구 마들로 891,도봉동 22-26,37.688274,127.049065,11320522
293,ST-733,서울특별시 동작구 여의대방로16길 53,신대방동 460-37,37.494499,126.916527,11590680
294,ST-732,서울특별시 동작구 사당동 1157-2,,37.489079,126.973564,11590640
295,ST-731,서울특별시 동작구 사당로 169,동작구 사당동 211-2,37.486835,126.968048,11590640
296,ST-730,서울특별시 동작구 동작대로 129,동작구 사당동 708-559,37.48888,126.98201,11590630
297,ST-73,서울특별시 영등포구 여의동로 지하343,여의나루역 1번출구 앞,37.527157,126.9319,11560540
298,ST-729,서울특별시 동작구 동작대로 지하 3,동작구 사당동 1112,37.481491,126.981583,11590620
299,ST-728,서울특별시 동작구 상도로 지하 76,동작구 상도동 329-2,37.499855,126.929565,11590660
300,ST-727,서울특별시 동작구 시흥대로 634,동작구 신대방동 699,37.488361,126.906227,11590670
301,ST-726,서울특별시 동작구 상도로 지하 2,동작구 대방동 466-51,37.500076,126.921082,11590660
302,ST-725,서울특별시 관악구 은천로 69,관악구 봉천동 982-2,37.486359,126.942925,11620605
303,ST-724,서울특별시 관악구 신림로 270,관악구 신림동 808-263,37.478428,126.931862,11620645
304,ST-723,서울특별시 관악구 남부순환로 1675,관악구 봉천동 979-9,37.484901,126.936531,11620605
305,ST-722,서울특별시 관악구 낙성대로 70,관악구 봉천동 274-4,37.471989,126.958427,11620585
306,ST-721,서울특별시 관악구 낙성대로 101,관악구 봉천동 244-1,37.469055,126.958145,11620585
307,ST-720,서울특별시 관악구 관악로 153,관악구 봉천동 979-3,37.479164,126.952583,11620585
308,ST-72,서울특별시 영등포구 의사당대로 지하166,샛강역 1번출구 앞,37.517765,126.928413,11560540
309,ST-719,서울특별시 관악구 남부순환로 1889,관악구 봉천동 1693-38,37.478058,126.960495,11620585
310,ST-718,서울특별시 관악구 은천로 107,관악구 봉천동 464-7,37.486774,126.947815,11620615
311,ST-717,서울특별시 관악구 남부순환로 지하 1822,관악구 봉천동 979-2,37.481705,126.950829,11620615
312,ST-716,서울특별시 관악구 남부순환로 1427,관악구 신림동 564,37.481129,126.909431,11620725
313,ST-715,서울특별시 관악구 남부순환로 지하 1822,관악구 봉천동 979-2,37.481339,126.950645,11620595
314,ST-714,서울특별시 관악구 봉천로 375,관악구 봉천동 975-18,37.483341,126.943199,11620605
315,ST-713,서울특별시 관악구 신림로 40,관악구 신림동 808-133,37.475472,126.936455,11620665
316,ST-712,서울특별시 동작구 남부순환로 지하 2089,관악구 남현동 1060-12,37.476089,126.981331,11620630
317,ST-711,서울특별시 관악구 난곡로 317,신림동 538,37.4818,126.915237,11620765
318,ST-710,서울특별시 관악구 남부순환로163가길 20,신림동 483-14,37.485142,126.920563,11620685
319,ST-71,서울특별시 영등포구 의사당대로 지하166,앙카라공원 앞,37.517368,126.929253,11560540
320,ST-709,서울특별시 관악구 문성로 115,관악구 신림동 산 197-60,37.477776,126.916756,11620765
321,ST-708,서울특별시 관악구 남부순환로 지하 1614,관악구 신림동 1467-10,37.484409,126.928909,11620695
322,ST-707,서울특별시 관악구 난곡로 99,관악구 신림동 666-30,37.464886,126.919479,11620715
323,ST-706,서울특별시 관악구 보라매로 4,관악구 봉천동 985,37.489819,126.927727,11620525
324,ST-705,서울특별시 관악구 난곡로 210,관악구 신림동 614-25,37.473728,126.918404,11620775
325,ST-704,서울특별시 관악구 난곡로 295,관악구 신림동 1475-64,37.480251,126.914604,11620765
326,ST-703,서울특별시 관악구 관천로27길 2,신사동 우방아파트,37.489178,126.919273,11620685
327,ST-702,서울특별시 관악구 신림동 1467-13,,37.484085,126.926888,11620695
328,ST-701,서울특별시 동작구 장승배기로 26,상도동 201-38,37.500881,126.94175,11590540
329,ST-700,서울특별시 동작구 만양로 84,노량진동 118-14,37.510548,126.944847,11590510
330,ST-70,서울특별시 영등포구 국제금융로 86,롯데캐슬 앞,37.520088,126.932365,11560540
331,ST-7,서울특별시 마포구 양화로 48,394-95,37.550007,126.914825,11440660
332,ST-699,서울특별시 동작구 노량진로 지하 130,노량진동 60-11,37.513248,126.939972,11590520
333,ST-698,서울특별시 동작구 흑석로 102,흑석동 86-181,37.50634,126.961037,11590605
334,ST-697,서울특별시 동작구 현충로 151,동작구 흑석동 28-3,37.506359,126.969078,11590605
335,ST-696,서울특별시 동작구 현충로 지하 220,동작구 동작동 203-5,37.503181,126.976089,11590630
336,ST-695,서울특별시 동작구 현충로 지하 220,동작구 동작동 326,37.503189,126.97715,11590630
337,ST-694,서울특별시 서초구 동작대로 198,동작구 동작동 66-29,37.494705,126.982391,11590630
338,ST-693,서울특별시 동작구 흑석로 47,동작구 흑석동 221-1,37.507042,126.959152,11590605
339,ST-692,서울특별시 동작구 현충로 지하 90,동작구 흑석동 2-28,37.50938,126.963615,11590605
340,ST-691,서울특별시 동작구 상도로 지하 272,동작구 상도1동 776,37.502178,126.948204,11590530
341,ST-690,서울특별시 동작구 상도로 지하 188,동작구 상도동 26-20,37.504498,126.938988,11590540
342,ST-69,서울특별시 영등포구 국제금융로 108-6,진주아파트상가 앞,37.519314,126.933167,11560540
343,ST-689,서울특별시 동작구 보라매로5길 44,동작구 신대방동 395-61,37.492588,126.92524,11590680
344,ST-688,서울특별시 동작구 상도로 지하 76,동작구 대방동 406-10,37.499645,126.927094,11590660
345,ST-687,서울특별시 동작구 상도로 지하 188,동작구 노량진동 311-4,37.505852,126.939362,11590520
346,ST-686,서울특별시 동작구 여의대방로44길 20,동작구 대방동 503-2,37.509369,126.92807,11590660
347,ST-685,서울특별시 동작구 노량진로 74,동작구 대방동 47-3,37.512939,126.934242,11590660
348,ST-684,서울특별시 동작구 노량진로 지하 130,동작구 노량진동 67-2,37.51395,126.942978,11590510
349,ST-683,서울특별시 동작구 노량진로 지하 238,동작구 본동 344-10,37.512844,126.952469,11590510
350,ST-682,서울특별시 구로구 경인로 621,신도림동 413-2,37.506977,126.885773,11530510
351,ST-681,서울특별시 구로구 오류로8바길 34,구로구 오류동 33-145,37.497551,126.847252,11530770
352,ST-680,서울특별시 구로구 경인로20길 13,구로구 오류동 65-6,37.495029,126.843613,11530770
353,ST-68,서울특별시 영등포구 63로 45,시범아파트버스정류장 옆,37.519436,126.937599,11560540
354,ST-679,서울특별시 구로구 개봉로3길 87,구로구 개봉동 375-4,37.486061,126.852013,11530760
355,ST-678,서울특별시 구로구 남부순환로 775 개봉푸르지오,,37.501705,126.847282,11530740
356,ST-677,서울특별시 구로구 경인로 293,구로구 개봉동 139-4,37.497684,126.853729,11530740
357,ST-676,서울특별시 구로구 고척로45길 1,,37.503815,126.851959,11530730
358,ST-675,서울특별시 구로구 경인로 430,구로구 고척동 63-5,37.49947,126.868401,11530720
359,ST-674,서울특별시 구로구 남부순환로 1299,구로구 가리봉동 127-30,37.478741,126.895096,11530595
360,ST-673,서울특별시 구로구 새말로 73,구로구 구로동 50,37.504379,126.888298,11530560
361,ST-672,서울특별시 구로구 새말로18길 39,구로구 구로동 50,37.4991,126.89135,11530560
362,ST-671,서울특별시 구로구 구로중앙로 48,구로구 구로동 65,37.494141,126.889984,11530550
363,ST-670,서울특별시 구로구 구로중앙로 13,구로구 구로동 136-14,37.491032,126.892151,11530550
364,ST-67,서울특별시 영등포구 여의대방로 439,여의도초등학교 앞,37.522675,126.93779,11560540
365,ST-669,서울특별시 구로구 디지털로31길 120,구로구 구로동 772,37.4888,126.890663,11530540
366,ST-668,서울특별시 구로구 시흥대로 577-2,구로구 구로동 1119,37.48494,126.901321,11530540
367,ST-667,서울특별시 구로구 구로동로42길 43,구로구 구로동 454-92,37.497505,126.884377,11530530
368,ST-666,서울특별시 구로구 구일로 110,구로구 구로동 642-107,37.495285,126.872162,11530520
369,ST-665,서울특별시 구로구 구일로2길 59,구로구 구로동 685-524,37.489632,126.876259,11530520
370,ST-664,서울특별시 구로구 경인로 688,구로구 신도림동 348-1,37.50972,126.890099,11530510
371,ST-663,서울특별시 구로구 경인로67길 160,구로구 신도림동 323-16,37.51424,126.882874,11530510
372,ST-662,서울특별시 구로구 신도림로 40,구로구 신도림동 397-32,37.507332,126.87973,11530510
373,ST-661,서울특별시 금천구 독산로54길 114,독산동 375-2,37.467403,126.908142,11545640
374,ST-660,서울특별시 금천구 독산동 727-1,,37.456726,126.893066,11545610
375,ST-66,서울특별시 영등포구 국제금융로8길 2,NH농협은행 앞,37.522079,126.930367,11560540
376,ST-659,서울특별시 도봉구 도봉로 지하 486-1,쌍문동 83-7,37.647991,127.034111,11320680
377,ST-658,서울특별시 도봉구 해등로 150,창동 723-10,37.65683,127.039848,11320515
378,ST-657,서울특별시 도봉구 도봉로 955,도봉동 637-1,37.68972,127.045197,11320521
379,ST-656,서울특별시 도봉구 도봉로 지하 486-1,창동 703-6,37.647381,127.034218,11320511
380,ST-655,서울특별시 성북구 종암로3길 37-2,성북구 종암동 12-33,37.593288,127.036667,11290705
381,ST-654,서울특별시 강북구 삼양로 439,SK telecom(수유직영점),37.643085,127.016167,11305660
382,ST-653,서울특별시 강북구 삼각산로22길 2-4,우이초등학교 앞 사거리공원,37.640095,127.016708,11305660
383,ST-652,서울특별시 강북구 수유동 409-131,,37.638588,127.015907,11305660
384,ST-651,서울특별시 강북구 삼양로 474,수유동 317-3,37.645451,127.015617,11305625
385,ST-650,서울특별시 강북구 노해로 50,수유동 140,37.639862,127.022789,11305635
386,ST-65,서울특별시 영등포구 국제금융로7길 27,삼부아파트 1동 앞,37.523491,126.932899,11560540
387,ST-649,서울특별시 강북구 도봉로 357,수유동 317-3,37.644577,127.01593,11305625
388,ST-648,서울특별시 강북구 솔샘로 284,송천동 주민센터,37.618286,127.024048,11305555
389,ST-647,서울특별시 강북구 솔매로49길 14,미아동 195-1,37.62714,127.026695,11305535
390,ST-646,서울특별시 강북구 한천로 1009,강북구청 사거리 버스정류소,37.638805,127.028358,11305595
391,ST-645,서울특별시 강북구 삼각산로 85,강북문화예술회관,37.640327,127.013359,11305660
392,ST-644,서울특별시 강북구 삼양로 234,다이소 삼양시장점,37.624157,127.018623,11305555
393,ST-643,서울특별시 강북구 도봉로 355,,37.639263,127.026726,11305635
394,ST-642,서울특별시 금천구 시흥대로73길 70,시흥동 1020,37.456478,126.895927,11545670
395,ST-641,서울특별시 금천구 가산디지털1로 128,가산동 371-37,37.47707,126.88443,11545510
396,ST-640,서울특별시 금천구 가산디지털2로 123,가산동 450-2,37.479084,126.879044,11545510
397,ST-64,서울특별시 영등포구 국제금융로7길 37,여의도고등학교 앞,37.524837,126.934906,11560540
398,ST-639,서울특별시 금천구 벚꽃로 115,독산동 1081-9 (금천고가차도 하부 태영아파트 앞),37.466541,126.890282,11545610
399,ST-638,서울특별시 금천구 시흥대로 435,독산동 152-12,37.4725,126.897957,11545610
400,ST-637,서울특별시 금천구 두산로 71,독산동 295-22,37.47023,126.895073,11545610
401,ST-636,서울특별시 금천구 시흥대로 391,독산동 291-4,37.469139,126.897202,11545610
402,ST-635,서울특별시 금천구 시흥대로150길 6,독산동 996-9,37.475319,126.898888,11545630
403,ST-634,서울특별시 금천구 한내로 62,독산동 1092 (도로다이어트 사업으로 보도 확장예정),37.456841,126.888344,11545610
404,ST-633,서울특별시 금천구 금하로1길 70,독산동 1094 (성민성결교회 앞),37.4547,126.891052,11545610
405,ST-632,서울특별시 금천구 독산동,독산동 1086 (금천교 사거리 독산근린공원 입구),37.46455,126.883728,11545610
406,ST-631,서울특별시 금천구 시흥대로 287,독산동 1080-8,37.458912,126.89859,11545670
407,ST-630,서울특별시 금천구 시흥대로 217,시흥동 1000-71,37.452991,126.900909,11545670
408,ST-63,서울특별시 영등포구 의사당대로 110,미성아파트 A동 앞,37.519363,126.926048,11560540
409,ST-629,서울특별시 금천구 시흥대로 198,시흥동 1000-92,37.451458,126.902115,11545670
410,ST-628,서울특별시 금천구 시흥대로 446,시흥동 1001-7,37.44334,126.903358,11545690
411,ST-627,서울특별시 금천구 금하로 668,시흥동 1000-82,37.453121,126.904312,11545670
412,ST-626,서울특별시 금천구 시흥대로38길 61,시흥동 1001-1,37.446861,126.903831,11545690
413,ST-625,서울특별시 금천구 가산로 99,가산동 153-16,37.47422,126.894127,11545510
414,ST-624,서울특별시 금천구 디지털로9길 32,가산동 60-35,37.479031,126.887299,11545510
415,ST-623,서울특별시 금천구 가산디지털1로 63,가산동 319-11,37.470779,126.885155,11545510
416,ST-622,서울특별시 금천구 가산디지털1로 84,가산동 345-5,37.473209,126.884941,11545510
